kind,var,year,filename,path,ok,error,dtype,height,width,crs,nodata,min_val,max_val,nan_count,inf_count,eq_nodata_count,eq_minus9999_count,total_pixels,suspect_pixels,suspect_pct
data,precip16,2019,precip16_2019_20190218.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2019/precip16_2019_20190218.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9921544194221497,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2019,precip16_2019_20190306.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2019/precip16_2019_20190306.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9658192992210388,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2019,precip16_2019_20190322.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2019/precip16_2019_20190322.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8509876728057861,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2019,precip16_2019_20190407.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2019/precip16_2019_20190407.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8177925944328308,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2019,precip16_2019_20190423.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2019/precip16_2019_20190423.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9543536901473999,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2019,precip16_2019_20190509.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2019/precip16_2019_20190509.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9456907510757446,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2019,precip16_2019_20190525.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2019/precip16_2019_20190525.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8333379030227661,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2020,precip16_2020_20200101.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2020/precip16_2020_20200101.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9100601673126221,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2020,precip16_2020_20200117.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2020/precip16_2020_20200117.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9818422198295593,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2020,precip16_2020_20200202.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2020/precip16_2020_20200202.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8878028392791748,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2020,precip16_2020_20200218.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2020/precip16_2020_20200218.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8891047239303589,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2020,precip16_2020_20200305.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2020/precip16_2020_20200305.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9565879106521606,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2020,precip16_2020_20200321.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2020/precip16_2020_20200321.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9209303259849548,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2020,precip16_2020_20200406.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2020/precip16_2020_20200406.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8972499370574951,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2020,precip16_2020_20200422.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2020/precip16_2020_20200422.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8682268857955933,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2020,precip16_2020_20200508.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2020/precip16_2020_20200508.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9058433175086975,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2020,precip16_2020_20200524.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2020/precip16_2020_20200524.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8835156559944153,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2021,precip16_2021_20210101.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2021/precip16_2021_20210101.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.891052782535553,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2021,precip16_2021_20210117.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2021/precip16_2021_20210117.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8805476427078247,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2021,precip16_2021_20210202.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2021/precip16_2021_20210202.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8916942477226257,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2021,precip16_2021_20210218.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2021/precip16_2021_20210218.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8592684268951416,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2021,precip16_2021_20210306.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2021/precip16_2021_20210306.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.915261447429657,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2021,precip16_2021_20210322.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2021/precip16_2021_20210322.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8836472630500793,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2021,precip16_2021_20210407.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2021/precip16_2021_20210407.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9022565484046936,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2021,precip16_2021_20210423.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2021/precip16_2021_20210423.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8524529337882996,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2021,precip16_2021_20210509.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2021/precip16_2021_20210509.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9686051607131958,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2021,precip16_2021_20210525.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2021/precip16_2021_20210525.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8618548512458801,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2022,precip16_2022_20220101.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2022/precip16_2022_20220101.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.865999698638916,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2022,precip16_2022_20220117.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2022/precip16_2022_20220117.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8635299801826477,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2022,precip16_2022_20220202.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2022/precip16_2022_20220202.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9121779203414917,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2022,precip16_2022_20220218.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2022/precip16_2022_20220218.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9774967432022095,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2022,precip16_2022_20220306.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2022/precip16_2022_20220306.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.7145488262176514,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2022,precip16_2022_20220322.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2022/precip16_2022_20220322.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.925031304359436,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2022,precip16_2022_20220407.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2022/precip16_2022_20220407.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.873988151550293,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2022,precip16_2022_20220423.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2022/precip16_2022_20220423.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8691339492797852,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2022,precip16_2022_20220509.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2022/precip16_2022_20220509.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,1.0,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2022,precip16_2022_20220525.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2022/precip16_2022_20220525.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.7663418054580688,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2023,precip16_2023_20230101.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2023/precip16_2023_20230101.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8006786704063416,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2023,precip16_2023_20230117.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2023/precip16_2023_20230117.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.933351993560791,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2023,precip16_2023_20230202.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2023/precip16_2023_20230202.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9067969918251038,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2023,precip16_2023_20230218.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2023/precip16_2023_20230218.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.939410388469696,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2023,precip16_2023_20230306.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2023/precip16_2023_20230306.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8635693192481995,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2023,precip16_2023_20230322.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2023/precip16_2023_20230322.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9456168413162231,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2023,precip16_2023_20230407.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2023/precip16_2023_20230407.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8560265898704529,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2023,precip16_2023_20230423.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2023/precip16_2023_20230423.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9397493004798889,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2023,precip16_2023_20230509.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2023/precip16_2023_20230509.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8940624594688416,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2023,precip16_2023_20230525.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2023/precip16_2023_20230525.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.7987631559371948,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2024,precip16_2024_20240101.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2024/precip16_2024_20240101.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8642451763153076,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2024,precip16_2024_20240117.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2024/precip16_2024_20240117.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8907403945922852,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2024,precip16_2024_20240202.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2024/precip16_2024_20240202.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.905413031578064,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2024,precip16_2024_20240218.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2024/precip16_2024_20240218.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9759260416030884,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2024,precip16_2024_20240305.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2024/precip16_2024_20240305.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.911895751953125,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2024,precip16_2024_20240321.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2024/precip16_2024_20240321.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8876827955245972,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2024,precip16_2024_20240406.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2024/precip16_2024_20240406.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8443787097930908,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2024,precip16_2024_20240422.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2024/precip16_2024_20240422.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.7508746385574341,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2024,precip16_2024_20240508.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2024/precip16_2024_20240508.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8618736863136292,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2024,precip16_2024_20240524.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2024/precip16_2024_20240524.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.7829657196998596,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2025,precip16_2025_20250101.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2025/precip16_2025_20250101.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8416339755058289,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2025,precip16_2025_20250117.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2025/precip16_2025_20250117.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.889312744140625,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2025,precip16_2025_20250202.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2025/precip16_2025_20250202.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9713767170906067,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2025,precip16_2025_20250218.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2025/precip16_2025_20250218.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9615368843078613,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2025,precip16_2025_20250306.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2025/precip16_2025_20250306.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9563487768173218,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2025,precip16_2025_20250322.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2025/precip16_2025_20250322.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8711733222007751,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2025,precip16_2025_20250407.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2025/precip16_2025_20250407.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8306416273117065,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2025,precip16_2025_20250423.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2025/precip16_2025_20250423.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8746299743652344,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2025,precip16_2025_20250509.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2025/precip16_2025_20250509.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9799816608428955,0,0,256016,256016,424080,512032,120.73948311639313
data,precip16,2025,precip16_2025_20250525.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/precip16/2025/precip16_2025_20250525.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.7690839171409607,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2018,rh16_2018_20180101.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2018/rh16_2018_20180101.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8207706809043884,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2018,rh16_2018_20180117.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2018/rh16_2018_20180117.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8747177720069885,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2018,rh16_2018_20180202.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2018/rh16_2018_20180202.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8579214811325073,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2018,rh16_2018_20180218.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2018/rh16_2018_20180218.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9120690822601318,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2018,rh16_2018_20180306.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2018/rh16_2018_20180306.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8256323337554932,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2018,rh16_2018_20180322.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2018/rh16_2018_20180322.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8062092065811157,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2018,rh16_2018_20180407.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2018/rh16_2018_20180407.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9218987822532654,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2018,rh16_2018_20180423.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2018/rh16_2018_20180423.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9006385207176208,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2018,rh16_2018_20180509.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2018/rh16_2018_20180509.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9111820459365845,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2018,rh16_2018_20180525.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2018/rh16_2018_20180525.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9755223989486694,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2019,rh16_2019_20190101.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2019/rh16_2019_20190101.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.7899606823921204,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2019,rh16_2019_20190117.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2019/rh16_2019_20190117.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.7795625329017639,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2019,rh16_2019_20190202.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2019/rh16_2019_20190202.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.804743766784668,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2019,rh16_2019_20190218.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2019/rh16_2019_20190218.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8962592482566833,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2019,rh16_2019_20190306.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2019/rh16_2019_20190306.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8983993530273438,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2019,rh16_2019_20190322.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2019/rh16_2019_20190322.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8602395057678223,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2019,rh16_2019_20190407.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2019/rh16_2019_20190407.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8512824177742004,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2019,rh16_2019_20190423.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2019/rh16_2019_20190423.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8984557390213013,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2019,rh16_2019_20190509.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2019/rh16_2019_20190509.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9285815358161926,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2019,rh16_2019_20190525.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2019/rh16_2019_20190525.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.973666250705719,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2020,rh16_2020_20200101.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2020/rh16_2020_20200101.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8543176651000977,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2020,rh16_2020_20200117.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2020/rh16_2020_20200117.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.908732533454895,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2020,rh16_2020_20200202.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2020/rh16_2020_20200202.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8350200653076172,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2020,rh16_2020_20200218.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2020/rh16_2020_20200218.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8527472615242004,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2020,rh16_2020_20200305.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2020/rh16_2020_20200305.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9245898723602295,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2020,rh16_2020_20200321.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2020/rh16_2020_20200321.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9010367393493652,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2020,rh16_2020_20200406.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2020/rh16_2020_20200406.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8788071274757385,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2020,rh16_2020_20200422.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2020/rh16_2020_20200422.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9406855702400208,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2020,rh16_2020_20200508.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2020/rh16_2020_20200508.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9325523972511292,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2020,rh16_2020_20200524.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2020/rh16_2020_20200524.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.9463351964950562,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2021,rh16_2021_20210101.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2021/rh16_2021_20210101.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8843411207199097,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2021,rh16_2021_20210117.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2021/rh16_2021_20210117.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.8832035660743713,0,0,256016,256016,424080,512032,120.73948311639313
data,rh16,2021,rh16_2021_20210202.tif,/Users/sammit/Desktop/Projects/Prometheus/data_processed_normalized/rh16/2021/rh16_2021_20210202.tif,True,,float32,465,912,EPSG:4326,-9999.0,-9999.0,0.7967529892921448,0,0,256016,256016,424080,512032,120.73948311639313
