latitude,longitude,acq_date,confidence
27.9986,84.9124,2018-03-24,68
27.7519,82.8674,2018-03-24,69
27.7422,82.8692,2018-03-24,84
27.7665,83.5031,2018-03-24,53
27.7677,83.51,2018-03-24,61
29.4793,80.2619,2018-03-24,85
29.1445,80.5061,2018-03-24,63
27.7643,84.3953,2018-03-24,60
27.7932,84.4715,2018-03-24,62
27.7517,84.2646,2018-03-24,67
27.1162,85.938,2018-03-24,50
27.1557,85.7887,2018-03-24,50
27.3351,86.3989,2018-03-24,84
27.5035,84.7018,2018-03-25,63
28.1925,80.3862,2018-03-25,59
27.4244,84.5052,2018-03-25,58
27.4253,84.4997,2018-03-25,70
27.3633,84.7094,2018-03-25,50
27.0245,86.0629,2018-03-25,67
28.8747,80.152,2018-03-25,59
27.8424,84.9982,2018-03-25,70
27.8466,84.606,2018-03-25,52
27.8249,84.5368,2018-03-25,66
28.4428,80.38,2018-03-25,76
27.747,84.2611,2018-03-25,61
27.948,82.4654,2018-03-25,54
27.5146,84.7048,2018-03-25,59
27.0884,85.1579,2018-03-25,71
27.7929,83.7573,2018-03-25,55
27.7818,83.7663,2018-03-25,58
27.8478,84.993,2018-03-25,58
27.6886,84.6928,2018-03-25,69
27.6878,84.6967,2018-03-25,71
27.5341,84.4119,2018-03-25,79
27.5284,84.3887,2018-03-25,65
27.5349,84.4189,2018-03-25,76
27.0862,85.1632,2018-03-25,70
27.1288,86.6412,2018-03-25,62
26.769,87.2431,2018-03-25,66
26.9614,87.5609,2018-03-25,59
26.9627,87.571,2018-03-25,52
26.7738,86.5981,2018-03-25,64
26.7454,86.787,2018-03-25,63
26.8126,87.684,2018-03-25,61
26.6874,86.8339,2018-03-25,84
26.6888,86.8439,2018-03-25,64
26.8618,86.5046,2018-03-25,65
26.8855,86.474,2018-03-25,65
27.0851,87.183,2018-03-25,100
27.2394,87.7201,2018-03-25,71
27.2548,85.4625,2018-03-25,84
27.3468,84.8446,2018-03-25,56
27.3452,84.8342,2018-03-25,53
27.3667,84.7384,2018-03-25,76
27.3593,84.4476,2018-03-25,63
27.6778,84.5942,2018-03-25,71
27.7962,84.9501,2018-03-25,59
27.8617,85.0785,2018-03-25,57
27.8601,85.0683,2018-03-25,52
27.9207,84.6163,2018-03-25,69
27.9766,84.3801,2018-03-25,88
27.9858,84.3788,2018-03-25,81
27.9444,82.4772,2018-03-25,69
29.1138,81.1684,2018-03-25,57
29.2707,81.5083,2018-03-26,69
29.272,81.5036,2018-03-26,60
27.0902,87.569,2018-03-26,50
27.0789,87.5669,2018-03-26,67
27.3447,84.7539,2018-03-26,71
27.3469,84.7268,2018-03-26,66
26.883,87.1677,2018-03-26,68
27.0866,87.189,2018-03-26,51
27.0999,87.1765,2018-03-26,56
27.3403,84.7473,2018-03-26,75
26.6523,86.9892,2018-03-26,66
26.7438,86.7309,2018-03-26,74
26.7576,86.8476,2018-03-26,78
26.7499,86.7826,2018-03-26,90
27.0912,87.1713,2018-03-26,77
27.093,87.1869,2018-03-26,81
27.0679,87.0615,2018-03-26,58
27.0697,87.0767,2018-03-26,82
26.948,86.1377,2018-03-26,55
26.916,86.2231,2018-03-26,59
26.9253,87.0788,2018-03-26,72
26.9195,87.0863,2018-03-26,71
26.8,86.5985,2018-03-26,56
26.7687,86.5976,2018-03-26,61
27.3799,85.0411,2018-03-26,57
27.3813,85.0521,2018-03-26,68
27.2728,84.8566,2018-03-26,82
27.348,85.439,2018-03-26,51
27.2501,85.4605,2018-03-26,74
26.9887,84.2431,2018-03-26,67
27.1581,85.8553,2018-03-26,50
27.1485,85.8571,2018-03-26,51
27.0977,85.7062,2018-03-26,74
27.1207,85.8911,2018-03-26,81
27.2825,87.732,2018-03-26,79
27.2775,87.724,2018-03-26,61
27.6793,84.5933,2018-03-26,55
27.5841,83.9503,2018-03-26,79
27.6101,84.4222,2018-03-26,68
27.3729,83.5535,2018-03-26,71
27.4733,84.4248,2018-03-26,69
27.5018,84.7117,2018-03-26,68
27.2769,83.4643,2018-03-26,74
27.268,83.4659,2018-03-26,76
27.2562,83.4475,2018-03-26,80
27.3938,84.7364,2018-03-26,56
27.3777,84.6849,2018-03-26,59
27.3849,85.0069,2018-03-26,62
28.4045,80.8747,2018-03-26,52
29.3976,80.2657,2018-03-26,82
29.0471,81.1378,2018-03-26,85
28.9728,81.441,2018-03-26,67
29.0147,81.9018,2018-03-26,67
29.0161,81.9118,2018-03-26,68
28.4259,80.3748,2018-03-26,57
28.478,81.2233,2018-03-26,89
28.4797,81.2339,2018-03-26,89
28.4103,80.8511,2018-03-26,85
29.4825,80.2218,2018-03-26,76
28.2482,80.6938,2018-03-26,60
28.2184,82.0663,2018-03-26,65
28.2095,82.0678,2018-03-26,87
28.138,82.088,2018-03-26,82
28.1395,82.0981,2018-03-26,90
27.9618,82.0818,2018-03-26,55
27.9585,82.4312,2018-03-26,76
28.0564,83.7101,2018-03-26,71
27.7258,82.5386,2018-03-26,64
27.7391,82.8922,2018-03-26,61
27.7385,84.2122,2018-03-26,68
27.7969,84.9425,2018-03-26,91
27.7293,84.4931,2018-03-26,52
29.0346,81.1051,2018-03-26,83
29.0033,81.0347,2018-03-26,71
29.0091,81.0264,2018-03-26,69
27.1821,85.8147,2018-03-26,64
29.0391,81.1223,2018-03-26,54
27.3441,84.8352,2018-03-26,54
27.333,84.8336,2018-03-26,53
27.3205,84.6331,2018-03-26,75
27.3209,84.6273,2018-03-26,68
27.5684,84.8602,2018-03-27,81
27.517,84.6993,2018-03-27,58
27.5189,84.6881,2018-03-27,79
27.5664,84.8722,2018-03-27,75
27.2725,84.8528,2018-03-27,76
27.2743,84.8414,2018-03-27,84
27.282,84.8547,2018-03-27,91
27.2838,84.8433,2018-03-27,92
27.3586,84.3847,2018-03-27,76
27.2915,84.8566,2018-03-27,71
27.3097,84.8313,2018-03-27,54
27.3249,84.7408,2018-03-27,60
27.3324,84.754,2018-03-27,65
27.3306,84.8237,2018-03-27,90
27.3605,84.6434,2018-03-27,61
27.34,84.8256,2018-03-27,74
27.6926,82.5927,2018-03-27,53
27.1849,85.7995,2018-03-27,53
27.3701,84.7033,2018-03-27,55
27.3719,84.692,2018-03-27,65
27.7015,82.5943,2018-03-27,54
27.4668,84.3857,2018-03-27,52
27.3185,85.3847,2018-03-27,62
27.5352,84.377,2018-03-27,55
27.7722,82.8607,2018-03-27,62
27.2882,85.9187,2018-03-27,54
27.5037,84.69,2018-03-27,63
27.5076,84.6973,2018-03-27,82
27.5095,84.6861,2018-03-27,86
27.9723,81.6861,2018-03-27,66
26.7369,86.7617,2018-03-27,68
26.9671,86.1067,2018-03-27,63
26.7691,87.2832,2018-03-27,65
27.0586,85.6961,2018-03-27,65
27.0577,85.7018,2018-03-27,73
27.1317,85.3341,2018-03-27,60
27.3415,84.1362,2018-03-27,56
26.9861,86.2849,2018-03-27,50
27.1676,85.2421,2018-03-27,72
27.2188,85.0571,2018-03-27,81
26.5993,84.6492,2018-03-27,52
29.6245,80.4049,2018-03-27,51
28.5455,82.0557,2018-03-27,94
28.547,82.0457,2018-03-27,87
28.1415,85.0175,2018-03-27,61
28.8985,80.1561,2018-03-27,56
29.0084,81.0462,2018-03-27,70
28.9627,81.4494,2018-03-27,59
29.0548,81.1186,2018-03-27,69
29.0562,81.1084,2018-03-27,66
29.1208,81.1033,2018-03-27,71
29.1223,81.0924,2018-03-27,78
29.0174,81.9128,2018-03-27,75
27.9565,82.4333,2018-03-27,62
27.6571,84.4706,2018-03-27,54
27.7981,83.77,2018-03-27,52
27.8121,83.7402,2018-03-27,65
28.3401,80.4028,2018-03-27,71
27.7924,84.5021,2018-03-27,68
28.4162,80.877,2018-03-27,69
28.4649,80.8479,2018-03-27,73
27.9069,85.0781,2018-03-27,60
28.0635,84.813,2018-03-27,81
28.2007,84.087,2018-03-27,69
28.1137,84.684,2018-03-27,77
27.4693,87.6855,2018-03-27,71
27.4759,87.7161,2018-03-27,90
29.1167,81.0969,2018-03-27,62
28.9614,81.4409,2018-03-27,56
28.5432,82.0382,2018-03-27,52
27.5026,80.4363,2018-03-27,63
27.2291,80.7607,2018-03-27,50
27.2271,80.766,2018-03-27,56
29.5371,80.1232,2018-03-27,57
27.5338,84.6905,2018-03-27,69
27.5406,84.6947,2018-03-27,71
27.3404,84.797,2018-03-27,100
27.3429,84.8116,2018-03-27,100
27.3324,84.8139,2018-03-27,100
27.3219,84.8162,2018-03-27,100
27.3113,84.8184,2018-03-27,94
29.0296,81.1026,2018-03-28,55
26.8034,86.822,2018-03-28,61
27.2112,85.0597,2018-03-28,50
26.5881,81.6642,2018-03-28,65
27.3737,87.5681,2018-03-28,81
26.963,85.4957,2018-03-28,65
27.2777,87.7371,2018-03-28,72
27.2791,87.7476,2018-03-28,74
27.0479,87.5319,2018-03-28,85
27.0402,87.5439,2018-03-28,77
27.0416,87.5539,2018-03-28,57
27.9405,85.9419,2018-03-28,57
27.7136,84.6612,2018-03-28,59
27.5312,84.3732,2018-03-28,67
27.5344,84.697,2018-03-28,75
27.3183,83.5511,2018-03-28,70
27.2408,83.4367,2018-03-28,50
27.3422,84.4667,2018-03-28,58
27.3452,84.7891,2018-03-28,83
27.3177,84.79,2018-03-28,61
27.3193,84.8004,2018-03-28,71
27.3028,84.8143,2018-03-28,75
27.3044,84.8247,2018-03-28,78
27.2914,84.9227,2018-03-28,54
27.2554,84.7487,2018-03-28,71
27.257,84.759,2018-03-28,81
27.2345,84.9076,2018-03-28,57
27.2034,85.0086,2018-03-28,54
29.4671,80.327,2018-03-28,70
29.0254,81.0997,2018-03-28,61
28.6435,80.7133,2018-03-28,51
28.1023,83.7883,2018-03-28,61
27.5895,82.6877,2018-03-28,56
27.8272,84.8037,2018-03-28,56
29.4574,80.2756,2018-03-28,59
29.1065,81.1191,2018-03-28,52
29.1086,81.1031,2018-03-29,61
27.3172,84.9132,2018-03-29,64
27.4461,84.5292,2018-03-29,53
27.4929,84.328,2018-03-29,77
27.5287,84.2671,2018-03-29,64
27.5301,84.2568,2018-03-29,63
27.3495,84.4956,2018-03-29,56
27.0442,87.6343,2018-03-29,72
27.0461,87.623,2018-03-29,77
27.6323,83.9878,2018-03-29,77
27.6338,83.9774,2018-03-29,71
27.7114,84.3428,2018-03-29,52
27.9487,82.5422,2018-03-29,64
28.2319,80.3918,2018-03-29,71
28.7284,81.7346,2018-03-29,66
29.0341,81.1835,2018-03-29,66
27.4908,84.6677,2018-03-29,72
27.3157,84.9232,2018-03-29,55
27.0958,85.2969,2018-03-29,66
27.3337,83.6055,2018-03-29,51
27.2495,84.6166,2018-03-29,69
27.3673,83.7736,2018-03-29,54
27.2051,85.0507,2018-03-29,55
27.3481,84.5057,2018-03-29,58
28.0819,82.6448,2018-03-29,64
27.9397,82.3741,2018-03-29,64
27.9423,82.3782,2018-03-29,70
29.1975,81.1268,2018-03-29,76
28.8684,81.3538,2018-03-29,75
28.5545,82.0095,2018-03-29,67
27.7073,84.3389,2018-03-29,52
26.9535,85.9368,2018-03-30,53
28.3356,80.4577,2018-03-30,59
27.8391,81.7079,2018-03-30,63
27.0232,85.6782,2018-03-30,76
27.1016,87.1002,2018-03-30,64
26.6,84.4516,2018-03-30,58
26.8301,86.6814,2018-03-30,74
28.3759,80.4039,2018-03-30,74
28.3719,80.4097,2018-03-30,75
28.3664,80.383,2018-03-30,55
26.9359,84.2091,2018-03-31,62
29.1601,81.1705,2018-03-31,62
28.7891,80.3219,2018-03-31,66
28.7782,80.3122,2018-03-31,55
28.7797,80.3235,2018-03-31,71
28.7955,80.4485,2018-03-31,69
28.8074,80.7785,2018-03-31,52
29.4579,80.1113,2018-03-31,60
29.4523,80.2198,2018-03-31,74
29.1587,81.1584,2018-03-31,78
28.1465,81.9588,2018-03-31,61
28.145,81.9712,2018-03-31,74
27.8361,81.7153,2018-04-01,52
28.4305,80.9011,2018-04-01,72
28.468,81.9944,2018-04-01,60
29.0612,81.065,2018-04-01,60
27.5257,84.6499,2018-04-01,56
27.1109,85.2999,2018-04-01,70
29.1899,81.1383,2018-04-01,69
28.5408,80.5866,2018-04-01,51
27.5471,84.638,2018-04-01,72
27.5368,84.6297,2018-04-01,70
27.5382,84.6397,2018-04-01,56
27.5396,84.6497,2018-04-01,65
27.5131,84.6603,2018-04-01,62
27.3604,85.4106,2018-04-01,65
27.2764,85.8768,2018-04-01,56
29.1106,81.082,2018-04-01,72
29.1009,81.0837,2018-04-01,53
28.4023,81.414,2018-04-01,81
27.6223,84.7167,2018-04-01,61
27.5457,84.628,2018-04-01,89
27.5192,84.658,2018-04-02,60
27.5193,84.6648,2018-04-02,63
27.9619,81.2075,2018-04-02,62
27.0037,86.7795,2018-04-02,77
26.5583,84.5195,2018-04-02,72
26.9982,86.7758,2018-04-02,62
29.0855,81.0638,2018-04-02,81
29.1682,83.9761,2018-04-02,75
28.3776,80.7517,2018-04-02,73
28.3225,80.8207,2018-04-02,71
28.1451,82.2363,2018-04-02,77
27.9999,81.3294,2018-04-02,70
27.8963,82.4983,2018-04-02,61
27.8605,82.852,2018-04-02,59
28.0452,84.3717,2018-04-02,53
27.5825,83.9883,2018-04-02,81
27.5172,84.2778,2018-04-02,67
27.5399,84.6504,2018-04-02,53
27.5201,84.6532,2018-04-02,75
27.5216,84.6656,2018-04-02,71
27.5117,84.667,2018-04-02,53
27.332,83.6443,2018-04-02,82
27.2177,82.919,2018-04-02,70
27.2191,82.9294,2018-04-02,57
27.2316,84.8678,2018-04-02,74
27.0649,86.0068,2018-04-02,63
27.0665,86.0218,2018-04-02,56
27.0619,86.0129,2018-04-02,77
27.0025,85.7756,2018-04-02,87
27.0129,86.8064,2018-04-02,54
27.0146,86.8227,2018-04-02,68
27.4882,83.9199,2018-04-02,64
26.8282,86.6841,2018-04-02,53
28.7032,82.284,2018-04-03,66
28.8742,80.2101,2018-04-03,94
28.8756,80.1998,2018-04-03,68
27.1435,82.5019,2018-04-03,76
27.6756,80.2186,2018-04-03,65
26.9749,86.216,2018-04-03,71
27.64,82.4661,2018-04-03,51
27.6536,82.4861,2018-04-03,53
27.0692,86.0177,2018-04-03,71
27.2104,85.8198,2018-04-03,57
27.2133,85.8041,2018-04-03,69
28.1462,81.0381,2018-04-03,61
28.6675,80.1082,2018-04-03,75
26.5249,84.4733,2018-04-03,58
27.35,84.4132,2018-04-03,70
27.1385,85.1484,2018-04-04,71
27.108,85.6677,2018-04-04,58
26.9781,86.3344,2018-04-04,56
26.7589,86.8406,2018-04-04,84
27.5178,84.5781,2018-04-04,85
27.5192,84.5881,2018-04-04,85
27.5089,84.5798,2018-04-04,78
27.5103,84.5898,2018-04-04,77
28.4075,80.3961,2018-04-04,66
27.7277,82.7662,2018-04-04,71
27.6496,84.1511,2018-04-04,72
27.6511,84.1611,2018-04-04,79
27.5904,83.9351,2018-04-04,70
27.5929,84.4552,2018-04-04,81
27.5313,84.2817,2018-04-04,69
27.5327,84.2917,2018-04-04,97
27.5342,84.3017,2018-04-04,89
27.2714,82.6232,2018-04-04,56
27.5117,84.2816,2018-04-04,79
27.5473,84.5933,2018-04-04,78
27.3732,83.5304,2018-04-04,82
27.3747,83.5406,2018-04-04,58
28.4212,80.2987,2018-04-04,71
28.2327,80.3166,2018-04-05,56
28.2343,80.3035,2018-04-05,69
28.4247,80.8253,2018-04-05,70
28.4262,80.8129,2018-04-05,52
28.4267,80.819,2018-04-05,76
28.4479,80.8096,2018-04-05,58
28.6462,80.3496,2018-04-05,71
28.8368,80.1992,2018-04-05,53
27.7197,82.8753,2018-04-06,68
27.2367,82.9752,2018-04-06,68
27.2732,83.4295,2018-04-06,80
27.2756,83.4433,2018-04-06,78
27.4227,85.1165,2018-04-06,61
27.1304,85.2621,2018-04-06,70
28.7706,80.4485,2018-04-06,78
26.7632,87.0639,2018-04-07,61
27.5399,84.3546,2018-04-09,62
27.5355,84.3618,2018-04-09,65
27.2944,83.3409,2018-04-09,84
27.2095,83.0507,2018-04-09,71
27.2775,83.6316,2018-04-11,76
27.602,81.1789,2018-04-12,76
27.6113,81.176,2018-04-12,67
27.6728,81.5897,2018-04-12,80
27.3165,82.6415,2018-04-13,58
27.333,82.6464,2018-04-13,61
27.1903,83.3473,2018-04-13,76
27.3197,82.6478,2018-04-13,59
27.1895,83.3521,2018-04-13,80
27.1958,83.4034,2018-04-13,60
27.2241,83.3625,2018-04-13,64
27.2564,82.7592,2018-04-13,91
27.2584,82.7716,2018-04-13,76
27.4338,84.0943,2018-04-13,68
27.1105,82.6283,2018-04-13,96
27.1127,82.641,2018-04-13,88
27.1006,82.6305,2018-04-13,76
27.1027,82.6431,2018-04-13,98
27.1049,82.6557,2018-04-13,90
27.3498,84.1511,2018-04-13,67
27.3515,84.162,2018-04-13,51
27.1932,83.303,2018-04-13,85
27.1875,83.3283,2018-04-13,85
27.1894,83.34,2018-04-13,75
27.1607,83.3634,2018-04-13,83
27.1626,83.3751,2018-04-13,80
27.1649,85.0433,2018-04-13,52
27.1666,85.1166,2018-04-13,69
26.6128,83.3442,2018-04-13,93
26.6031,83.3462,2018-04-13,50
27.1366,87.7066,2018-04-13,83
27.2662,82.7571,2018-04-13,75
27.2676,82.7641,2018-04-13,75
27.2642,82.7447,2018-04-13,63
27.2683,82.7695,2018-04-13,67
28.4265,80.5009,2018-04-13,62
28.1409,81.2831,2018-04-13,72
28.1436,81.2978,2018-04-13,71
27.3276,82.6347,2018-04-13,86
27.3297,82.6473,2018-04-13,70
27.3177,82.6368,2018-04-13,71
27.2655,82.7517,2018-04-13,75
27.3268,82.6718,2018-04-13,72
27.1276,82.145,2018-04-14,75
27.2468,82.7961,2018-04-14,78
27.2483,82.7848,2018-04-14,67
27.1781,83.381,2018-04-14,84
28.4787,80.6949,2018-04-14,50
27.1796,83.3703,2018-04-14,72
27.219,83.3388,2018-04-14,93
27.2303,83.3956,2018-04-14,95
27.2318,83.3849,2018-04-14,87
27.2361,83.3526,2018-04-14,92
27.2376,83.3418,2018-04-14,100
27.239,83.331,2018-04-14,94
27.2517,83.3771,2018-04-14,100
27.261,83.3786,2018-04-14,95
27.3199,83.4826,2018-04-14,79
27.012,85.7572,2018-04-14,54
27.1723,85.1169,2018-04-14,67
27.8939,81.5317,2018-04-14,63
27.6008,84.445,2018-04-14,51
27.1271,87.7134,2018-04-14,61
26.7804,83.3335,2018-04-14,72
27.4033,83.1393,2018-04-14,66
27.3951,83.1202,2018-04-14,71
27.3973,83.1451,2018-04-14,75
27.3075,82.5995,2018-04-14,79
27.2985,82.9156,2018-04-14,67
27.2677,82.7279,2018-04-14,97
27.248,82.6599,2018-04-14,71
27.2322,82.779,2018-04-14,73
27.2343,82.8025,2018-04-14,71
28.2866,80.5308,2018-04-14,77
28.2884,80.5478,2018-04-14,73
27.3368,82.6582,2018-04-14,67
27.3338,82.6525,2018-04-14,65
27.3083,82.707,2018-04-14,100
27.3098,82.697,2018-04-14,100
27.3337,82.6602,2018-04-14,99
27.1474,83.3377,2018-04-14,77
27.149,83.3274,2018-04-14,52
27.1804,83.3652,2018-04-14,50
27.182,83.3549,2018-04-14,94
27.1378,82.7398,2018-04-15,90
27.1322,82.7658,2018-04-15,57
27.1332,82.7318,2018-04-15,82
27.1279,82.7578,2018-04-15,75
27.3388,82.6357,2018-04-15,59
26.9049,82.8894,2018-04-15,68
27.0332,83.0719,2018-04-15,86
27.0644,82.9937,2018-04-15,64
27.317,82.6033,2018-04-15,79
27.5119,84.7281,2018-04-15,57
27.3483,83.4245,2018-04-15,84
27.3421,83.4531,2018-04-15,80
27.3473,83.4174,2018-04-15,72
27.3413,83.4461,2018-04-15,84
27.3444,82.6438,2018-04-15,59
27.3297,83.6973,2018-04-15,79
27.2486,83.3229,2018-04-15,81
27.3648,84.1422,2018-04-15,85
27.3677,84.1579,2018-04-15,69
27.3539,84.1447,2018-04-15,61
27.1353,83.0481,2018-04-15,63
27.1721,83.3481,2018-04-15,94
27.1753,83.3657,2018-04-15,66
27.1605,83.3508,2018-04-15,85
27.5688,86.0822,2018-04-15,55
27.0273,83.0667,2018-04-15,78
26.8845,82.8714,2018-04-15,51
26.8882,82.8906,2018-04-15,100
26.8918,82.9097,2018-04-15,84
27.2084,85.0046,2018-04-15,90
27.8838,85.0287,2018-04-15,57
27.2114,84.9949,2018-04-15,81
27.2138,85.0088,2018-04-15,85
27.201,84.9972,2018-04-15,64
27.2034,85.011,2018-04-15,53
27.1891,85.1141,2018-04-15,68
26.7794,83.2979,2018-04-15,61
26.9048,84.2299,2018-04-15,51
26.5046,83.7525,2018-04-15,66
26.929,87.2212,2018-04-15,69
27.3447,85.7839,2018-04-15,55
27.6664,84.0227,2018-04-15,53
27.347,82.6414,2018-04-15,84
27.7268,84.6698,2018-04-15,77
27.7297,84.6857,2018-04-15,74
27.3443,82.6468,2018-04-15,85
27.3182,82.7748,2018-04-15,63
27.3508,82.6609,2018-04-15,56
27.3025,82.7586,2018-04-15,79
27.3062,82.7777,2018-04-15,100
27.346,82.9848,2018-04-15,63
27.3495,83.0033,2018-04-15,72
27.3739,83.1312,2018-04-15,84
27.2747,82.7724,2018-04-15,63
27.3474,83.4222,2018-04-15,90
27.3506,83.4395,2018-04-15,100
27.3392,83.4422,2018-04-15,88
27.43,84.0573,2018-04-15,79
27.5096,84.6399,2018-04-15,55
27.3506,82.7127,2018-04-15,89
27.3827,83.0928,2018-04-15,74
27.322,82.707,2018-04-15,85
27.3234,82.7174,2018-04-15,71
27.2926,82.765,2018-04-15,57
27.294,82.7754,2018-04-15,71
27.2954,82.7858,2018-04-15,87
27.2052,82.523,2018-04-15,55
27.2066,82.5333,2018-04-15,76
27.325,83.4268,2018-04-15,100
27.3278,83.4486,2018-04-15,78
27.2569,83.3386,2018-04-15,58
26.7795,83.3232,2018-04-15,63
28.8285,82.3606,2018-04-15,74
26.5029,83.5201,2018-04-16,61
27.1893,82.584,2018-04-16,65
27.1849,82.5904,2018-04-16,52
27.1744,83.3303,2018-04-16,69
27.2399,82.7387,2018-04-16,71
27.2963,82.7343,2018-04-16,95
27.2981,82.717,2018-04-16,99
27.3,82.6996,2018-04-16,89
27.3832,83.094,2018-04-16,71
27.5369,87.8014,2018-04-16,93
27.5612,86.0827,2018-04-16,60
27.5221,84.6029,2018-04-16,70
27.5423,84.2812,2018-04-16,73
27.3672,83.4545,2018-04-16,74
26.5919,83.3228,2018-04-16,63
27.3845,82.6779,2018-04-16,76
27.3845,83.2902,2018-04-16,87
27.3684,83.4528,2018-04-16,80
27.2749,82.699,2018-04-16,97
27.2644,82.7005,2018-04-16,100
27.266,82.7148,2018-04-16,70
27.1958,82.5312,2018-04-16,56
27.1854,82.5327,2018-04-16,81
27.1291,82.6456,2018-04-16,62
26.7812,83.2845,2018-04-16,50
28.5543,80.8781,2018-04-16,77
28.5928,81.1928,2018-04-16,72
28.4529,80.3749,2018-04-16,55
29.0809,81.187,2018-04-16,74
29.0784,81.1821,2018-04-16,69
29.05,81.1126,2018-04-16,52
27.1504,82.7286,2018-04-16,76
27.1015,82.8818,2018-04-16,56
27.1,82.8929,2018-04-16,79
27.2708,82.6902,2018-04-16,96
27.2965,82.7176,2018-04-16,69
27.356,82.6333,2018-04-16,56
27.362,82.587,2018-04-16,93
27.2624,83.6783,2018-04-16,75
27.2639,83.6678,2018-04-16,83
27.3864,82.7376,2018-04-16,71
27.3187,83.4707,2018-04-16,68
27.3549,84.0099,2018-04-16,64
27.7348,84.3903,2018-04-16,67
27.0906,82.8914,2018-04-16,84
27.2682,82.683,2018-04-16,91
27.2432,82.7256,2018-04-16,95
29.0745,81.2666,2018-04-17,58
29.0104,81.1585,2018-04-17,56
27.3384,83.4026,2018-04-17,89
27.2654,83.3611,2018-04-17,63
27.2688,83.3436,2018-04-17,90
27.3496,82.9208,2018-04-17,66
27.2803,83.3464,2018-04-17,60
27.2918,83.3491,2018-04-17,77
27.328,83.4128,2018-04-17,72
27.3313,83.3952,2018-04-17,82
28.2707,80.1042,2018-04-17,61
28.8098,81.1291,2018-04-17,73
26.3548,83.5188,2018-04-17,67
27.1201,82.5921,2018-04-17,80
27.123,82.5763,2018-04-17,69
27.1203,82.5979,2018-04-17,70
27.1232,82.5822,2018-04-17,85
27.0911,82.876,2018-04-17,72
27.0961,82.9115,2018-04-17,74
27.1023,82.8786,2018-04-17,68
27.1437,82.7191,2018-04-17,75
27.1547,82.7216,2018-04-17,76
27.1845,83.0604,2018-04-17,79
27.1876,83.0436,2018-04-17,66
27.2455,82.7324,2018-04-17,69
27.2683,82.6713,2018-04-17,83
27.2793,82.6738,2018-04-17,50
27.2813,83.2312,2018-04-17,75
27.2845,83.214,2018-04-17,80
27.2702,83.3557,2018-04-17,78
27.2734,83.3382,2018-04-17,84
27.3513,82.9148,2018-04-17,65
27.2807,83.2197,2018-04-17,84
27.2571,83.3313,2018-04-17,62
27.2425,82.7606,2018-04-17,78
27.6184,83.2096,2018-04-17,55
27.2926,83.3469,2018-04-17,68
27.3333,83.3959,2018-04-17,75
27.3319,83.401,2018-04-17,67
26.9735,83.5387,2018-04-17,74
27.1582,82.6328,2018-04-17,81
27.1305,82.6384,2018-04-17,80
27.1322,82.6491,2018-04-17,95
27.2486,83.4045,2018-04-17,97
27.123,82.651,2018-04-17,86
27.3271,84.0561,2018-04-17,69
27.0946,82.7121,2018-04-17,93
27.1168,82.9002,2018-04-17,83
27.0903,82.8509,2018-04-17,86
27.091,82.9162,2018-04-17,84
27.2536,84.4412,2018-04-17,91
27.0831,83.4697,2018-04-17,100
27.0847,83.4799,2018-04-17,100
26.9977,83.576,2018-04-17,67
26.9992,83.5862,2018-04-17,71
27.9776,82.2721,2018-04-17,75
27.3554,82.6081,2018-04-17,80
27.3212,82.5545,2018-04-17,66
27.301,82.5474,2018-04-17,80
27.353,83.0629,2018-04-17,79
27.2601,82.8158,2018-04-17,87
27.2426,82.7644,2018-04-17,78
27.2493,82.807,2018-04-17,85
27.2509,82.8176,2018-04-17,100
27.3224,83.4049,2018-04-17,100
27.3286,83.4459,2018-04-17,70
27.3118,83.3964,2018-04-17,72
27.3134,83.4067,2018-04-17,100
27.3149,83.4169,2018-04-17,92
27.4115,84.0648,2018-04-17,73
27.2871,83.2953,2018-04-17,100
27.2965,83.3571,2018-04-17,72
27.2781,83.2971,2018-04-17,96
27.2844,83.3383,2018-04-17,78
27.1675,82.6309,2018-04-17,85
27.1691,82.6417,2018-04-17,99
27.2691,83.2946,2018-04-17,74
27.2707,83.3049,2018-04-17,59
27.2908,83.4385,2018-04-17,78
27.2923,83.4488,2018-04-17,100
27.1565,82.622,2018-04-17,86
29.0605,81.0917,2018-04-17,68
29.0471,81.0716,2018-04-17,100
29.0491,81.0833,2018-04-17,100
29.0455,81.0778,2018-04-17,100
29.0474,81.0896,2018-04-17,91
28.9785,80.9157,2018-04-17,77
28.9973,81.1479,2018-04-17,83
28.9996,81.1617,2018-04-17,100
28.944,81.2054,2018-04-17,56
28.7686,81.2035,2018-04-17,95
28.7704,81.2149,2018-04-17,51
29.0585,81.0799,2018-04-17,100
29.0527,81.0779,2018-04-17,75
29.0493,81.0953,2018-04-17,62
27.1597,82.557,2018-04-17,52
27.2724,82.6721,2018-04-17,62
27.3055,83.4152,2018-04-17,58
27.134,82.6506,2018-04-17,62
27.1546,82.5487,2018-04-17,51
28.9091,81.4529,2018-04-18,57
26.9843,83.5866,2018-04-18,53
26.9978,83.5881,2018-04-18,78
27.0729,82.9138,2018-04-18,66
27.0763,82.9211,2018-04-18,74
27.1719,82.6462,2018-04-18,68
27.1894,83.6217,2018-04-18,67
27.2638,83.2711,2018-04-18,64
26.4084,83.5251,2018-04-18,70
27.4167,84.0542,2018-04-18,62
27.2406,82.7499,2018-04-18,88
27.242,82.7603,2018-04-18,66
27.1947,82.6051,2018-04-18,68
