latitude,longitude,acq_date,confidence
28.322,82.3161,2019-05-11,77
28.5189,83.6639,2019-05-11,80
28.5585,81.6591,2019-05-12,72
28.3693,80.4377,2019-05-12,69
27.5275,83.9997,2019-05-12,60
28.3851,80.3944,2019-05-12,90
28.3953,80.3929,2019-05-12,86
28.3938,80.3796,2019-05-12,95
26.5526,83.3116,2019-05-12,56
28.6186,81.4678,2019-05-12,81
27.4933,81.8177,2019-05-12,58
29.0735,80.6332,2019-05-12,55
29.072,80.62,2019-05-12,75
29.1709,80.1602,2019-05-12,70
26.9159,82.8077,2019-05-12,83
27.4857,81.8509,2019-05-12,52
27.5329,81.8539,2019-05-12,70
27.9281,82.9167,2019-05-12,86
27.8354,84.8873,2019-05-12,52
29.0233,80.3762,2019-05-12,52
27.9179,82.9132,2019-05-12,87
27.5236,83.9958,2019-05-12,90
28.4798,81.9739,2019-05-12,72
27.6686,82.9433,2019-05-12,60
27.4225,84.244,2019-05-12,84
27.4314,84.2456,2019-05-12,65
27.5177,83.9128,2019-05-12,82
27.5222,84.0058,2019-05-12,51
27.5251,83.9858,2019-05-12,76
27.5325,83.936,2019-05-12,61
27.5056,84.4828,2019-05-12,78
28.4674,81.935,2019-05-12,91
28.5341,80.1912,2019-05-12,54
28.4931,81.5866,2019-05-12,61
28.511,81.4477,2019-05-12,71
28.5921,81.3839,2019-05-12,76
28.8503,80.8628,2019-05-12,100
28.8982,80.637,2019-05-12,62
27.337,84.377,2019-05-12,80
27.3385,84.367,2019-05-12,87
28.4699,81.9323,2019-05-12,83
28.4831,81.5139,2019-05-12,53
27.8259,83.2009,2019-05-12,54
29.0333,80.6539,2019-05-12,52
28.31,82.2128,2019-05-12,73
27.4711,83.0764,2019-05-12,71
27.2502,86.0943,2019-05-12,79
26.3982,80.7775,2019-05-12,60
26.4047,80.7843,2019-05-12,73
26.3669,82.3637,2019-05-12,68
28.1749,82.8956,2019-05-12,53
28.3161,82.2819,2019-05-12,61
28.6497,81.5232,2019-05-12,64
28.6514,81.5074,2019-05-12,69
29.174,80.166,2019-05-12,58
29.2933,80.141,2019-05-12,71
27.9531,82.1674,2019-05-12,56
27.916,82.6777,2019-05-12,70
27.9205,82.685,2019-05-12,65
28.0057,82.8355,2019-05-12,73
28.2168,81.9511,2019-05-12,66
28.3169,82.2802,2019-05-12,77
27.4538,83.0467,2019-05-12,75
27.44,82.7471,2019-05-12,66
28.3075,81.5363,2019-05-12,69
26.8633,83.6351,2019-05-12,68
27.3193,81.9243,2019-05-12,68
28.1813,80.6351,2019-05-12,60
28.1887,80.6425,2019-05-12,72
28.4107,81.8732,2019-05-12,65
28.464,81.9402,2019-05-12,60
28.4026,80.875,2019-05-12,61
28.359,80.4393,2019-05-12,76
28.3708,80.4512,2019-05-12,61
29.0247,80.3889,2019-05-12,53
28.2395,81.437,2019-05-12,69
28.955,80.5867,2019-05-12,62
26.4608,83.8426,2019-05-12,67
26.5177,83.8799,2019-05-12,73
26.6698,83.7162,2019-05-12,76
26.7807,83.6413,2019-05-12,66
26.8406,83.4944,2019-05-12,71
28.694,80.5085,2019-05-12,71
26.8511,83.7318,2019-05-12,67
27.9005,82.5021,2019-05-13,73
27.9094,82.5005,2019-05-13,76
27.7056,80.1155,2019-05-13,57
28.3269,82.2668,2019-05-13,63
28.2924,82.0328,2019-05-13,69
28.3621,82.1288,2019-05-13,51
28.4067,81.6274,2019-05-13,73
28.4855,81.4769,2019-05-13,79
28.319,81.0579,2019-05-13,68
28.4349,81.5683,2019-05-13,70
26.5768,83.0954,2019-05-13,69
27.2283,86.112,2019-05-13,79
26.652,83.1734,2019-05-13,74
26.554,81.5864,2019-05-13,60
27.3969,84.2981,2019-05-13,76
27.2299,86.1062,2019-05-13,77
28.3207,81.0687,2019-05-13,73
27.3302,84.3483,2019-05-13,90
28.7996,80.8737,2019-05-13,58
27.3421,84.3675,2019-05-13,66
28.3493,82.1427,2019-05-13,70
28.5004,81.4523,2019-05-13,78
28.5078,81.4401,2019-05-13,86
28.5169,81.4384,2019-05-13,57
28.5406,81.4171,2019-05-13,71
28.3496,80.0336,2019-05-13,81
28.5811,81.3764,2019-05-13,86
28.6636,81.4948,2019-05-13,69
28.6189,80.0423,2019-05-13,77
28.6588,80.0458,2019-05-13,82
27.4805,83.9632,2019-05-13,65
27.7443,81.7039,2019-05-13,83
27.7459,81.7142,2019-05-13,97
27.7767,82.8571,2019-05-13,76
27.7073,84.2805,2019-05-13,70
27.51,83.9099,2019-05-13,54
27.3393,84.3467,2019-05-13,80
27.3435,84.3777,2019-05-13,58
28.3628,80.2534,2019-05-13,71
27.937,82.3985,2019-05-13,60
28.5566,81.3437,2019-05-13,64
28.8862,81.2035,2019-05-13,61
28.9188,81.0873,2019-05-13,67
29.1191,80.2699,2019-05-13,95
29.1291,80.2727,2019-05-13,84
28.2601,81.4356,2019-05-13,51
28.5374,80.5948,2019-05-13,55
27.0417,82.7584,2019-05-13,80
28.8671,81.1632,2019-05-13,70
28.5428,80.6026,2019-05-13,74
27.2915,81.5878,2019-05-13,67
27.4965,82.7268,2019-05-13,66
27.9315,82.392,2019-05-13,68
28.5003,81.2612,2019-05-13,83
28.3511,82.1354,2019-05-13,63
28.5022,81.2673,2019-05-13,80
28.3542,82.1363,2019-05-13,71
27.0457,82.7382,2019-05-13,60
28.937,80.5952,2019-05-13,61
28.189,81.3795,2019-05-13,61
28.9105,80.4614,2019-05-13,64
27.0181,83.1181,2019-05-13,76
27.1911,81.6282,2019-05-13,72
27.1879,81.6451,2019-05-13,71
27.0134,83.0945,2019-05-13,84
27.3903,80.2001,2019-05-13,71
27.3879,80.2138,2019-05-13,67
28.8578,80.8535,2019-05-13,63
28.3474,82.14,2019-05-13,65
28.505,81.2522,2019-05-13,61
28.5665,81.3461,2019-05-13,75
28.6009,81.2966,2019-05-13,64
28.5446,81.657,2019-05-13,66
28.6118,81.2987,2019-05-13,70
28.6736,81.5264,2019-05-13,63
28.6765,81.5107,2019-05-13,68
28.6364,81.8476,2019-05-13,86
28.6393,81.8323,2019-05-13,65
28.5556,81.3437,2019-05-13,63
27.4398,84.2492,2019-05-14,77
28.1026,82.8268,2019-05-14,61
27.5035,83.9012,2019-05-14,51
26.5428,81.49,2019-05-14,60
27.93,82.7166,2019-05-14,72
27.3198,84.381,2019-05-14,50
27.775,82.8643,2019-05-14,71
28.5231,81.2715,2019-05-14,81
28.5223,81.2654,2019-05-14,80
27.3166,84.3871,2019-05-14,64
28.1967,80.1603,2019-05-15,75
28.2057,80.162,2019-05-15,89
28.0691,81.9338,2019-05-15,77
28.1088,81.8125,2019-05-15,60
28.356,80.2663,2019-05-15,67
28.527,81.2706,2019-05-15,66
28.5284,81.2735,2019-05-15,62
27.4109,81.4185,2019-05-15,64
27.4139,82.7037,2019-05-15,77
27.5286,84.0369,2019-05-15,59
27.5303,84.0478,2019-05-15,73
26.7033,83.246,2019-05-15,76
26.7004,83.2406,2019-05-15,86
28.5142,81.6792,2019-05-15,66
29.245,80.1426,2019-05-15,57
29.2766,80.5044,2019-05-15,60
29.2795,80.5202,2019-05-15,54
28.9985,81.2096,2019-05-15,59
27.8235,82.3879,2019-05-15,72
27.8935,82.0522,2019-05-15,69
26.9397,82.8527,2019-05-15,61
27.8259,82.3935,2019-05-15,69
28.5188,81.689,2019-05-15,57
26.9948,82.9116,2019-05-15,71
27.0275,82.905,2019-05-15,74
28.093,82.8177,2019-05-15,52
28.5693,80.0789,2019-05-15,68
28.5705,80.1314,2019-05-15,85
28.5721,80.1212,2019-05-15,64
28.5274,81.2847,2019-05-15,53
28.5309,81.2631,2019-05-15,76
28.5261,81.3512,2019-05-15,65
28.6205,80.8218,2019-05-15,63
28.5704,81.3712,2019-05-15,58
28.5231,81.2667,2019-05-15,59
29.0167,80.1124,2019-05-15,80
28.7297,81.472,2019-05-15,66
26.9659,82.724,2019-05-15,73
26.5602,83.2713,2019-05-15,70
26.3721,82.6404,2019-05-15,77
26.9681,82.7112,2019-05-15,70
28.934,81.0591,2019-05-15,93
28.9252,81.0622,2019-05-15,58
28.8868,81.1867,2019-05-15,62
28.8948,81.3607,2019-05-15,79
28.9402,81.0503,2019-05-16,54
29.2367,80.3482,2019-05-16,62
29.1695,80.3897,2019-05-16,66
29.1235,80.2827,2019-05-16,57
29.1484,80.4975,2019-05-16,52
29.1154,80.5678,2019-05-16,79
29.1172,80.5793,2019-05-16,72
28.9794,80.7162,2019-05-16,82
28.981,80.7269,2019-05-16,65
28.9827,80.7375,2019-05-16,67
29.243,80.1464,2019-05-16,73
28.85,81.2721,2019-05-16,61
27.4103,80.1014,2019-05-16,85
27.2016,82.3374,2019-05-16,70
26.5543,83.1989,2019-05-16,65
26.5596,83.2048,2019-05-16,59
28.785,80.8479,2019-05-16,76
28.7895,80.8525,2019-05-16,52
28.546,81.377,2019-05-16,85
28.5503,81.37,2019-05-16,83
28.8909,81.0718,2019-05-16,55
29.229,80.3,2019-05-16,82
28.9149,81.0627,2019-05-16,70
28.8935,80.9243,2019-05-16,68
28.5496,81.4133,2019-05-16,75
28.1971,81.9235,2019-05-16,73
28.1794,81.9903,2019-05-16,60
28.0141,82.1804,2019-05-16,76
28.0051,82.1821,2019-05-16,68
27.9066,82.2652,2019-05-16,77
27.8217,82.3813,2019-05-16,76
27.8232,82.3914,2019-05-16,84
27.8247,82.4015,2019-05-16,71
27.7904,82.4804,2019-05-16,71
27.5601,83.1855,2019-05-16,69
27.2426,82.5782,2019-05-16,72
27.1077,82.7285,2019-05-16,75
28.1853,81.9682,2019-05-16,65
26.5077,83.0343,2019-05-16,76
26.6836,82.7244,2019-05-16,75
28.4289,82.0562,2019-05-16,78
28.4367,82.0489,2019-05-16,73
28.4931,81.9339,2019-05-16,69
28.4382,82.0592,2019-05-16,75
28.5021,81.932,2019-05-16,83
28.4425,81.4143,2019-05-16,82
28.4409,81.4038,2019-05-16,71
28.6269,81.5335,2019-05-16,54
28.5036,81.9419,2019-05-16,87
28.1746,81.3447,2019-05-17,86
28.4598,81.409,2019-05-17,81
28.1912,81.94,2019-05-17,58
28.0818,82.8134,2019-05-17,58
28.5326,80.0571,2019-05-17,58
28.4479,80.8188,2019-05-17,66
28.554,80.4466,2019-05-17,63
28.5864,80.8919,2019-05-17,65
26.6658,82.5223,2019-05-17,73
28.5494,81.2852,2019-05-17,59
27.5234,84.0541,2019-05-17,77
27.3306,86.1471,2019-05-17,73
28.35,82.1418,2019-05-17,71
28.8052,81.1656,2019-05-17,64
28.352,82.1298,2019-05-17,60
28.0184,82.1814,2019-05-17,63
28.5393,81.3695,2019-05-17,60
27.8906,82.7963,2019-05-17,98
27.7154,81.4022,2019-05-17,66
27.9364,81.5324,2019-05-17,76
27.8891,82.8064,2019-05-17,84
28.548,81.307,2019-05-17,76
28.5495,81.2965,2019-05-17,77
28.5383,82.2206,2019-05-17,60
28.8152,81.1683,2019-05-17,70
28.8563,81.2684,2019-05-17,61
26.4422,80.763,2019-05-17,69
26.4034,81.3668,2019-05-17,65
28.9677,80.7195,2019-05-17,69
27.2754,82.8343,2019-05-17,80
27.4265,81.8772,2019-05-17,67
27.4636,81.8735,2019-05-17,62
27.3962,82.5848,2019-05-17,82
27.3977,82.5748,2019-05-17,67
27.4502,82.8381,2019-05-17,84
27.7729,81.8401,2019-05-17,67
27.0872,82.7971,2019-05-17,72
28.395,81.6792,2019-05-18,85
27.3393,84.3,2019-05-18,81
28.8953,81.0652,2019-05-18,77
28.46,81.3438,2019-05-18,52
28.5333,80.9622,2019-05-18,58
28.3479,80.0614,2019-05-18,62
28.522,81.8146,2019-05-18,56
28.3963,81.6905,2019-05-18,72
28.5892,80.0915,2019-05-18,77
28.2756,82.2184,2019-05-18,100
28.2637,82.2059,2019-05-18,70
28.2669,82.2339,2019-05-18,55
27.5216,84.0651,2019-05-18,73
27.3516,84.2979,2019-05-18,89
27.0804,82.7047,2019-05-18,91
28.6288,80.484,2019-05-18,80
27.3824,84.231,2019-05-18,54
28.3849,81.6805,2019-05-18,90
27.4267,84.2109,2019-05-18,72
28.7639,80.1465,2019-05-18,57
27.4855,84.1146,2019-05-18,56
27.4872,84.1255,2019-05-18,56
28.4973,80.0569,2019-05-18,64
28.1793,80.0343,2019-05-18,66
27.2193,80.38,2019-05-18,52
28.4495,81.3462,2019-05-18,83
28.4522,81.3608,2019-05-18,72
28.4569,81.5457,2019-05-18,78
28.1117,80.2067,2019-05-18,59
27.22,80.387,2019-05-18,56
27.7643,81.764,2019-05-18,81
28.9062,81.0645,2019-05-18,58
27.7382,83.1832,2019-05-18,89
27.6876,82.89,2019-05-18,64
27.721,83.0943,2019-05-18,83
27.7345,83.1772,2019-05-18,84
27.7364,83.1891,2019-05-18,91
28.0974,81.1446,2019-05-18,59
27.7351,84.0038,2019-05-18,82
27.6828,83.6085,2019-05-19,75
27.7138,83.5294,2019-05-19,69
27.7229,83.5307,2019-05-19,71
27.8977,82.7464,2019-05-19,80
27.8063,82.4903,2019-05-19,82
28.7881,80.2878,2019-05-19,78
28.0486,81.324,2019-05-19,69
28.9783,81.1714,2019-05-19,53
28.5609,81.2858,2019-05-19,72
27.8096,82.4951,2019-05-19,59
27.8951,82.1432,2019-05-19,76
28.0445,81.3301,2019-05-19,66
27.5151,84.0792,2019-05-19,69
28.5763,81.3004,2019-05-19,65
27.3808,84.2234,2019-05-19,61
27.3702,84.2882,2019-05-19,55
27.361,84.2864,2019-05-19,75
29.0172,80.417,2019-05-19,83
29.0157,80.4281,2019-05-19,74
28.9031,80.9898,2019-05-19,93
28.5309,81.7573,2019-05-19,73
26.551,83.3947,2019-05-19,63
28.3998,82.2155,2019-05-19,56
28.4776,81.5427,2019-05-19,89
28.3856,81.6766,2019-05-19,62
28.2033,82.9247,2019-05-19,68
27.8992,82.7364,2019-05-19,100
28.3752,81.6851,2019-05-19,82
27.4914,83.9475,2019-05-19,80
26.6581,80.936,2019-05-19,62
27.3642,84.2881,2019-05-19,51
28.1565,81.8189,2019-05-19,68
26.354,82.2382,2019-05-19,71
28.8578,80.6829,2019-05-19,78
28.5342,81.3559,2019-05-19,55
28.3758,81.6892,2019-05-19,57
28.2804,82.2223,2019-05-19,69
28.1447,83.1475,2019-05-19,62
28.2488,82.2331,2019-05-19,87
27.6691,83.0876,2019-05-19,81
27.6676,83.0988,2019-05-19,85
27.5165,84.0742,2019-05-19,70
27.3882,84.2677,2019-05-19,57
26.5602,83.3962,2019-05-19,97
27.3569,84.2937,2019-05-19,65
27.3555,84.3038,2019-05-19,62
28.2503,82.2213,2019-05-19,68
26.918,84.2077,2019-05-19,72
27.6733,83.0949,2019-05-19,57
27.3499,83.7443,2019-05-19,77
26.5616,83.3856,2019-05-19,85
27.5739,83.9193,2019-05-19,65
27.7887,82.2513,2019-05-19,60
27.681,83.6125,2019-05-19,52
27.5753,83.9088,2019-05-19,72
27.7432,83.2205,2019-05-19,67
27.045,84.0894,2019-05-19,55
28.1549,81.8321,2019-05-19,65
26.8628,82.7885,2019-05-19,61
27.3095,80.1532,2019-05-19,65
27.0674,82.3976,2019-05-19,81
29.0659,80.3624,2019-05-20,85
29.0079,80.4052,2019-05-20,82
29.1347,81.2165,2019-05-20,74
29.0168,80.4035,2019-05-20,87
29.0286,80.3589,2019-05-20,86
29.0959,80.7553,2019-05-20,86
27.6744,83.6065,2019-05-20,96
29.1372,80.5315,2019-05-20,90
27.8988,82.7322,2019-05-20,90
29.3102,80.4541,2019-05-20,62
29.46,80.5348,2019-05-20,63
27.6807,83.61,2019-05-20,80
27.7207,83.624,2019-05-20,97
27.9562,82.8231,2019-05-20,80
27.9549,82.8127,2019-05-20,55
27.6758,83.6172,2019-05-20,92
29.2612,81.0033,2019-05-20,76
27.5128,84.0822,2019-05-20,81
28.8664,80.6964,2019-05-20,96
27.3547,84.2855,2019-05-20,85
28.1696,82.9794,2019-05-20,83
28.967,80.9481,2019-05-20,89
28.9637,81.0528,2019-05-20,69
28.9633,81.1776,2019-05-20,60
28.8985,81.0443,2019-05-20,87
28.946,81.3783,2019-05-20,100
28.9474,81.3885,2019-05-20,91
27.1965,82.7061,2019-05-20,71
28.8147,80.7849,2019-05-20,83
28.8071,80.9218,2019-05-20,86
28.7117,81.7476,2019-05-20,56
28.6613,81.9132,2019-05-20,70
28.5633,81.277,2019-05-20,73
29.0094,80.4155,2019-05-20,88
27.0102,82.6872,2019-05-20,65
27.3452,84.2874,2019-05-20,62
28.897,81.4245,2019-05-20,100
28.0919,82.1212,2019-05-20,72
27.6579,80.1595,2019-05-20,66
28.2712,82.0873,2019-05-20,68
26.3759,80.558,2019-05-20,59
27.6603,80.1544,2019-05-20,67
29.0162,80.4147,2019-05-20,56
29.161,80.3874,2019-05-20,72
29.6525,80.1833,2019-05-20,62
28.4412,81.4482,2019-05-20,61
29.0712,80.0556,2019-05-20,56
29.0176,80.4091,2019-05-20,56
27.2474,83.2083,2019-05-20,70
28.139,81.2868,2019-05-20,65
28.4021,81.0832,2019-05-20,54
28.4071,81.0899,2019-05-20,58
28.4388,81.4407,2019-05-20,67
28.4452,81.4284,2019-05-20,71
28.2678,82.1294,2019-05-20,61
27.5801,83.906,2019-05-20,54
28.8444,81.2822,2019-05-20,50
28.4747,81.5363,2019-05-20,50
28.3169,80.5743,2019-05-20,54
28.2479,81.852,2019-05-20,82
28.3217,80.5685,2019-05-20,59
28.4568,81.5678,2019-05-20,76
28.4746,81.5644,2019-05-20,95
28.4704,81.5342,2019-05-20,73
28.469,81.5242,2019-05-20,57
28.4793,81.5325,2019-05-20,96
28.4105,80.9861,2019-05-20,86
28.5216,81.8359,2019-05-20,85
28.4916,81.4204,2019-05-20,80
28.5629,81.4072,2019-05-20,79
27.5799,83.8993,2019-05-20,58
27.605,83.9101,2019-05-20,67
27.602,83.894,2019-05-20,69
28.2808,81.194,2019-05-20,51
28.4701,81.5282,2019-05-20,56
28.4829,81.4284,2019-05-20,86
27.9839,81.6622,2019-05-21,75
28.437,82.0641,2019-05-21,68
28.2054,80.566,2019-05-21,66
28.204,80.5547,2019-05-21,84
28.2479,80.5524,2019-05-21,76
28.2464,80.541,2019-05-21,79
28.2394,80.4845,2019-05-21,55
28.5571,81.2622,2019-05-21,76
28.2779,80.4094,2019-05-21,82
27.8287,81.7241,2019-05-21,91
27.8271,81.7114,2019-05-21,93
27.83,81.7299,2019-05-21,78
27.8285,81.7171,2019-05-21,94
27.84,81.7284,2019-05-21,90
28.2685,80.4109,2019-05-21,72
27.8967,82.1318,2019-05-21,55
27.8408,82.1749,2019-05-21,80
29.4855,80.6214,2019-05-21,83
28.4269,82.0695,2019-05-21,84
29.4629,80.517,2019-05-21,74
28.4253,82.0831,2019-05-21,55
28.4371,82.0698,2019-05-21,62
29.2673,81.0215,2019-05-21,69
28.4204,81.4443,2019-05-21,87
29.1566,80.5455,2019-05-21,53
28.931,80.9851,2019-05-21,69
29.0052,80.4362,2019-05-21,56
29.001,80.4023,2019-05-21,64
29.0146,80.4339,2019-05-21,55
29.0103,80.4003,2019-05-21,58
29.0675,80.3612,2019-05-21,74
29.146,80.5248,2019-05-21,85
29.1514,80.5285,2019-05-21,73
29.1501,80.5175,2019-05-21,68
29.2563,80.1765,2019-05-21,78
29.3677,80.5612,2019-05-21,76
29.4357,80.5336,2019-05-21,75
29.4869,80.6329,2019-05-21,52
28.4657,81.5243,2019-05-21,64
28.5656,82.1224,2019-05-21,72
28.555,81.4131,2019-05-21,60
27.1174,80.0974,2019-05-21,80
27.8104,85.5267,2019-05-21,69
28.5392,81.2771,2019-05-21,80
28.4379,82.0748,2019-05-21,55
27.6137,85.7126,2019-05-21,75
27.8428,82.1705,2019-05-21,59
27.426,84.0503,2019-05-21,55
27.2131,82.0948,2019-05-21,83
27.4244,84.0646,2019-05-21,50
28.8157,80.7869,2019-05-21,64
28.8985,81.429,2019-05-21,79
28.9007,81.4037,2019-05-21,70
29.4554,80.5397,2019-05-21,68
29.4575,80.5147,2019-05-21,66
28.4812,81.5701,2019-05-21,63
28.5648,81.2622,2019-05-21,61
27.3512,84.2781,2019-05-21,51
27.2146,82.1078,2019-05-21,66
28.5363,81.2827,2019-05-21,66
27.286,83.1077,2019-05-21,92
27.2029,82.0963,2019-05-21,75
28.5374,81.2653,2019-05-21,70
28.5502,81.2884,2019-05-21,65
28.5487,81.2761,2019-05-21,100
28.5473,81.2637,2019-05-21,76
28.5586,81.2745,2019-05-21,81
27.8385,81.7156,2019-05-21,99
28.8267,80.9019,2019-05-21,56
28.5389,81.2776,2019-05-21,99
28.8121,80.7849,2019-05-21,58
28.8168,80.7892,2019-05-21,57
28.9003,81.4108,2019-05-21,80
28.893,81.3485,2019-05-21,62
28.9094,81.2312,2019-05-21,57
28.93,80.9909,2019-05-21,84
28.8136,80.7967,2019-05-21,64
28.9324,80.9971,2019-05-21,67
28.4142,81.4421,2019-05-22,81
28.4313,81.4253,2019-05-22,65
28.4564,81.4385,2019-05-22,86
28.48,81.5206,2019-05-22,64
28.464,81.4247,2019-05-22,85
28.6066,82.121,2019-05-22,89
28.7588,81.4669,2019-05-22,77
28.5943,81.2907,2019-05-22,96
28.4721,82.0919,2019-05-22,63
28.8539,81.2423,2019-05-22,71
26.9584,82.7396,2019-05-22,63
26.4635,81.2149,2019-05-22,58
26.9406,82.6874,2019-05-22,83
28.4161,81.4539,2019-05-22,100
28.5807,81.2686,2019-05-22,70
28.4612,82.0899,2019-05-22,100
29.103,81.2497,2019-05-22,50
28.4563,82.0964,2019-05-22,100
26.6406,82.6649,2019-05-22,80
28.114,82.9866,2019-05-22,98
28.2097,82.8864,2019-05-22,68
28.9643,81.411,2019-05-22,100
28.974,81.4098,2019-05-22,73
28.8555,80.6958,2019-05-22,81
28.4631,82.1013,2019-05-22,87
28.9604,81.0703,2019-05-22,55
29.1211,80.6236,2019-05-22,52
28.427,82.0331,2019-05-22,69
28.4487,82.1092,2019-05-22,67
28.3832,82.2791,2019-05-22,79
28.1051,82.9891,2019-05-22,81
28.4581,82.1078,2019-05-22,79
29.0813,81.239,2019-05-22,67
28.566,81.28,2019-05-22,81
28.5924,81.2786,2019-05-22,100
26.3983,80.7851,2019-05-22,74
28.5802,81.2716,2019-05-22,69
28.4222,82.1752,2019-05-22,64
28.5682,81.2819,2019-05-22,73
28.4237,82.0462,2019-05-22,55
28.4849,81.524,2019-05-22,69
28.4662,81.5153,2019-05-22,68
26.6894,82.7139,2019-05-22,80
28.4716,81.4238,2019-05-22,52
28.1894,82.8866,2019-05-22,73
28.4177,81.4376,2019-05-22,75
28.4354,82.2224,2019-05-22,82
28.4434,82.2382,2019-05-22,52
28.578,81.284,2019-05-22,89
28.5728,81.2741,2019-05-22,81
28.4694,81.4365,2019-05-22,62
28.2118,81.2574,2019-05-22,53
28.4078,81.4352,2019-05-22,75
28.4406,82.229,2019-05-22,93
28.4459,82.2241,2019-05-22,85
26.7656,80.7461,2019-05-22,72
26.8168,80.7442,2019-05-22,69
26.7635,80.7584,2019-05-22,54
29.2548,81.0025,2019-05-22,51
29.1969,80.3552,2019-05-22,71
29.131,80.6952,2019-05-22,64
26.823,80.7076,2019-05-22,72
29.0653,80.5917,2019-05-22,72
29.0634,80.6036,2019-05-22,70
28.9981,80.7591,2019-05-22,65
28.5642,82.1191,2019-05-22,71
28.6263,81.4825,2019-05-22,71
28.969,81.4096,2019-05-22,76
28.4431,82.2155,2019-05-22,79
29.1459,81.2364,2019-05-23,64
29.1956,81.1267,2019-05-23,68
29.1238,80.6301,2019-05-23,63
29.1223,80.6199,2019-05-23,78
29.231,80.3628,2019-05-23,81
28.4035,81.4544,2019-05-23,63
28.4213,81.4511,2019-05-23,89
28.4569,81.4446,2019-05-23,65
29.1643,81.6294,2019-05-23,88
28.5113,81.7666,2019-05-23,65
29.4015,80.6422,2019-05-23,57
29.1657,81.6394,2019-05-23,100
28.9832,81.1957,2019-05-23,92
28.9995,80.7284,2019-05-23,75
29.0015,81.1858,2019-05-23,63
29.0029,81.1959,2019-05-23,77
28.9907,81.184,2019-05-23,83
28.9922,81.1941,2019-05-23,94
28.9818,81.1857,2019-05-23,80
28.9249,80.8534,2019-05-23,63
28.9729,81.1873,2019-05-23,80
28.9743,81.1974,2019-05-23,82
29.0204,81.3884,2019-05-23,54
28.4758,81.5136,2019-05-23,79
29.093,81.2517,2019-05-23,55
28.5476,81.691,2019-05-23,73
28.8108,80.2039,2019-05-23,85
28.683,81.9424,2019-05-23,77
28.9912,81.2117,2019-05-23,55
27.9866,82.8535,2019-05-23,67
27.9883,82.8612,2019-05-23,72
28.588,81.6524,2019-05-23,72
28.4376,82.1612,2019-05-23,72
28.416,82.0704,2019-05-23,63
28.4285,82.1625,2019-05-23,73
28.43,82.1732,2019-05-23,99
28.3786,82.2729,2019-05-23,74
28.3799,82.2829,2019-05-23,52
27.9393,82.6246,2019-05-23,61
27.6806,83.235,2019-05-23,52
28.4513,82.1271,2019-05-23,91
26.4012,82.4733,2019-05-23,77
26.9991,82.2023,2019-05-23,69
28.6905,81.9306,2019-05-23,82
28.752,81.4438,2019-05-23,78
28.8533,81.2466,2019-05-23,85
28.9689,81.4171,2019-05-23,82
28.7602,81.4368,2019-05-23,66
28.4499,82.1171,2019-05-23,100
28.4486,82.1071,2019-05-23,56
28.4444,82.0765,2019-05-23,85
26.4026,82.4834,2019-05-23,68
28.9142,81.0321,2019-05-23,58
28.156,82.9186,2019-05-24,65
28.1116,82.8128,2019-05-24,100
28.4311,81.4628,2019-05-24,66
28.4426,82.1109,2019-05-24,54
28.1464,82.9215,2019-05-24,57
28.1145,82.8069,2019-05-24,89
28.109,82.7978,2019-05-24,100
28.0981,82.7988,2019-05-24,85
28.5481,82.0773,2019-05-24,73
26.886,82.5659,2019-05-24,62
26.9444,84.2281,2019-05-24,87
28.5707,82.0101,2019-05-24,51
28.5504,82.0879,2019-05-24,82
28.5508,82.0923,2019-05-24,63
28.3759,82.0247,2019-05-24,76
27.9337,81.6816,2019-05-24,95
28.1542,82.9298,2019-05-24,65
28.101,82.8155,2019-05-24,93
27.8992,80.3815,2019-05-24,92
28.6065,81.2801,2019-05-24,83
27.4531,80.2809,2019-05-24,73
29.4494,80.6857,2019-05-24,56
28.7358,80.7753,2019-05-24,84
26.918,84.2084,2019-05-24,60
28.5751,82.1493,2019-05-24,87
28.8203,81.0835,2019-05-24,71
28.8218,81.0734,2019-05-24,55
28.847,81.0885,2019-05-24,67
28.9105,81.0342,2019-05-24,56
28.566,82.0303,2019-05-24,94
29.0227,81.3935,2019-05-24,61
29.0985,81.2584,2019-05-24,67
29.3736,80.5714,2019-05-24,64
29.448,80.696,2019-05-24,56
26.4197,80.972,2019-05-24,62
27.0732,80.1007,2019-05-24,68
27.0818,80.4256,2019-05-24,67
27.1153,80.2578,2019-05-24,70
28.9371,80.8523,2019-05-24,55
27.8036,83.7504,2019-05-25,54
27.8364,81.7178,2019-05-25,73
29.0864,81.26,2019-05-25,72
26.3922,82.1149,2019-05-25,85
28.5507,82.0625,2019-05-25,72
28.7129,81.546,2019-05-25,60
28.5237,82.1364,2019-05-25,72
26.3927,82.1092,2019-05-25,78
28.962,80.8183,2019-05-25,62
28.9637,80.8331,2019-05-25,69
28.7144,81.5598,2019-05-25,88
28.5397,82.0672,2019-05-25,79
27.9244,81.6938,2019-05-25,87
27.8642,83.4193,2019-05-25,58
28.1166,82.0041,2019-05-25,67
27.9225,81.6822,2019-05-25,90
28.3077,80.6379,2019-05-25,59
28.7064,80.0506,2019-05-25,74
28.7265,80.5887,2019-05-25,79
28.7254,80.5822,2019-05-25,83
28.4354,80.6914,2019-05-25,65
26.6047,80.5623,2019-05-25,58
28.4686,81.5061,2019-05-25,68
28.4131,81.4697,2019-05-25,73
28.4054,81.44,2019-05-25,59
